code,name,area,state,type,pop
509021242,Mukinbudin,50176.9813,wa,sa2,3115
509021243,Northam,1431.2215,wa,sa2,11190
509021244,Toodyay,1691.6486,wa,sa2,4427
509021245,York - Beverley,4502.1111,wa,sa2,5339
509031246,Brookton,7480.8607,wa,sa2,3694
509031247,Kulin,28626.1668,wa,sa2,4332
509031248,Murray,2746.4237,wa,sa2,2570
509031249,Narrogin,509.3037,wa,sa2,4585
509031250,Wagin,9400.0511,wa,sa2,4963
510011262,Broome,50.0425,wa,sa2,14445
510011263,Derby - West Kimberley,110798.9157,wa,sa2,8265
510011264,Halls Creek,135360.3763,wa,sa2,3532
510011265,Kununurra,117706.9504,wa,sa2,7266
510011266,Roebuck,55343.5055,wa,sa2,2506
510021267,East Pilbara,390590.2727,wa,sa2,6708
510021268,Newman,17.0749,wa,sa2,4731
510021269,Port Hedland,94.1758,wa,sa2,4469
510021270,South Hedland,22.2565,wa,sa2,9851
510031271,Ashburton (WA),100827.032,wa,sa2,13383
510031272,Karratha,134.2041,wa,sa2,16708
510031273,Roebourne,15104.853,wa,sa2,5807
511011274,Esperance,479.8669,wa,sa2,12145
511011275,Esperance Region,55180.7929,wa,sa2,3764
511021276,Carnarvon,78.17,wa,sa2,5026
511021277,Exmouth,134985.9085,wa,sa2,4428
511031278,Boulder,13.0881,wa,sa2,7221
511031279,Kalgoorlie,23.4948,wa,sa2,13660
511031280,Kalgoorlie - North,31.0652,wa,sa2,8962
511031281,Kalgoorlie Airport,7.4496,wa,sa2,6
511031282,Kambalda - Coolgardie - Norseman,218578.0699,wa,sa2,4390
511031283,Leinster - Leonora,495832.2966,wa,sa2,5003
511031284,Trafalgar (WA),27.6123,wa,sa2,0
511041285,Geraldton,21.8753,wa,sa2,11272
511041286,Geraldton - East,80.9732,wa,sa2,8123
511041287,Geraldton - North,143.0266,wa,sa2,8075
511041288,Geraldton - South,26.2854,wa,sa2,10178
511041289,Irwin,2369.3298,wa,sa2,3560
511041290,Meekatharra,414527.0471,wa,sa2,2926
511041291,Morawa,23464.3302,wa,sa2,3862
511041292,Northampton - Mullewa - Greenough,26161.8873,wa,sa2,5659
601011001,Bridgewater - Gagebrook,55.7463,tas,sa2,7358
601011002,Brighton - Pontville,88.7598,tas,sa2,5831
601011003,Old Beach - Otago,31.5716,tas,sa2,4693
601021004,Bellerive - Rosny,4.7182,tas,sa2,6082
601021005,Cambridge,101.7067,tas,sa2,7990
601021006,Geilston Bay - Risdon,8.7147,tas,sa2,3279
601021007,Howrah - Tranmere,9.4115,tas,sa2,10944
601021008,Lindisfarne - Rose Bay,7.9978,tas,sa2,7464
601021009,Mornington - Warrane,8.2145,tas,sa2,4788
601021010,Risdon Vale,35.4878,tas,sa2,3257
601021011,Rokeby,15.4231,tas,sa2,6475
601021012,South Arm,74.2672,tas,sa2,4438
601031013,Austins Ferry - Granton,27.3675,tas,sa2,4116
601031014,Berriedale - Chigwell,34.0496,tas,sa2,5630
601031015,Claremont (Tas.),17.9226,tas,sa2,7925
601031016,Derwent Park - Lutana,4.9191,tas,sa2,4271
601031017,Glenorchy,10.4597,tas,sa2,11502
601031018,Montrose - Rosetta,5.7328,tas,sa2,5060
601031019,Moonah,2.794,tas,sa2,5401
601031020,New Norfolk,63.264,tas,sa2,6791
601031021,West Moonah,1.7726,tas,sa2,4039
601041022,Kingston - Huntingfield,61.8202,tas,sa2,11839
601041023,Kingston Beach - Blackmans Bay,22.2736,tas,sa2,10899
601041024,Margate - Snug,146.2329,tas,sa2,8122
601041025,Mount Wellington,90.163,tas,sa2,0
601041026,Taroona - Bonnet Hill,8.0166,tas,sa2,3709
601051027,Hobart,6.6157,tas,sa2,8497
601051028,Lenah Valley - Mount Stuart,9.8086,tas,sa2,8774
601051029,Mount Nelson - Dynnyrne,7.9217,tas,sa2,5146
601051030,New Town,3.822,tas,sa2,6229
601051031,Sandy Bay,6.9463,tas,sa2,12604
601051032,South Hobart - Fern Tree,23.4873,tas,sa2,6383
601051033,West Hobart,3.623,tas,sa2,6198
601061034,Dodges Ferry - Lewisham,318.3924,tas,sa2,7875
601061035,Sorell - Richmond,375.9341,tas,sa2,8997
602011036,Invermay,4.0281,tas,sa2,3169
602011037,Kings Meadows - Punchbowl,5.7589,tas,sa2,4437
602011038,Launceston,5.2803,tas,sa2,5333
602011039,Legana,33.6971,tas,sa2,4330
602011040,Mowbray,9.2817,tas,sa2,3916
602011041,Newnham - Mayfield,23.5924,tas,sa2,9500
602011042,Newstead,3.6874,tas,sa2,5489
602011043,Norwood (Tas.),3.9851,tas,sa2,3973
602011044,Prospect Vale - Blackstone,17.7443,tas,sa2,6559
602011045,Ravenswood,10.0147,tas,sa2,3585
602011046,Riverside,48.3143,tas,sa2,6723
602011047,South Launceston,2.7762,tas,sa2,4816
602011048,Summerhill - Prospect,8.8067,tas,sa2,4839
602011049,Trevallyn,9.7181,tas,sa2,4690
602011050,Waverley - St Leonards,55.1274,tas,sa2,3622
602011051,West Launceston,3.9642,tas,sa2,4216
602011052,Youngtown - Relbia,14.9319,tas,sa2,4670
602021053,Beauty Point - Beaconsfield,259.1746,tas,sa2,3826
602021054,Deloraine,2521.1544,tas,sa2,5847
602021055,Grindelwald - Lanena,344.8494,tas,sa2,5865
602021056,Hadspen - Carrick,174.702,tas,sa2,3461
602021057,Westbury,679.0802,tas,sa2,4057
602031058,Dilston - Lilydale,1274.0719,tas,sa2,4057
602031059,George Town,747.168,tas,sa2,6988
602031060,Longford,222.5428,tas,sa2,4254
602031061,Northern Midlands,4763.6291,tas,sa2,3689
602031062,Perth - Evandale,226.7697,tas,sa2,5297
602031064,St Helens - Scamander,3299.1469,tas,sa2,6210
602031099,Flinders and Cape Barren Islands,1996.6244,tas,sa2,987
602031100,Scottsdale - Bridport,3205.7138,tas,sa2,6628
603011065,Central Highlands,7185.4625,tas,sa2,2040
603011066,Derwent Valley,1289.9537,tas,sa2,3181
603011067,Southern Midlands,2600.2608,tas,sa2,6142
603011068,Wilderness - East,7351.056,tas,sa2,17
603021069,Bruny Island - Kettering,443.4576,tas,sa2,3126
603021070,Cygnet,239.4535,tas,sa2,4586
603021071,Geeveston - Dover,827.8139,tas,sa2,3823
603021072,Huonville - Franklin,681.95,tas,sa2,8793
603031073,Forestier - Tasman,660.3947,tas,sa2,2401
603031074,Triabunna - Bicheno,2542.214,tas,sa2,4499
604011075,Acton - Upper Burnie,2.1455,tas,sa2,3304
604011076,Burnie - Ulverstone Region,1364.2466,tas,sa2,5018
604011077,Burnie - Wivenhoe,11.447,tas,sa2,3681
604011078,Parklands - Camdale,19.5337,tas,sa2,6541
604011079,Penguin - Sulphur Creek,64.157,tas,sa2,5194
604011080,Romaine - Havenview,11.8537,tas,sa2,3417
604011081,Somerset,26.8891,tas,sa2,3988
604011082,Ulverstone,27.4924,tas,sa2,7003
604011083,West Ulverstone,18.0639,tas,sa2,4243
604011084,Wynyard,58.6445,tas,sa2,6243
604021085,Devonport,10.2768,tas,sa2,14065
604021086,East Devonport,13.2324,tas,sa2,4802
604021087,Latrobe,215.3336,tas,sa2,4731
604021088,Miandetta - Don,23.0743,tas,sa2,3708
604021089,Port Sorell,362.9642,tas,sa2,6089
604021090,Quoiba - Spreyton,28.585,tas,sa2,2991
604021091,Sheffield - Railton,1156.4976,tas,sa2,6273
604021092,Turners Beach - Forth,84.3944,tas,sa2,3244
604031093,King Island,1095.7407,tas,sa2,1601
604031094,North West,4766.2568,tas,sa2,4134
604031095,Smithton,91.3094,tas,sa2,3949
604031096,Waratah,3489.4721,tas,sa2,3568
604031097,West Coast (Tas.),3931.6265,tas,sa2,4167
604031098,Wilderness - West,5651.9123,tas,sa2,0
701011001,Darwin Airport,14.3244,nt,sa2,16
701011002,Darwin City,3.1734,nt,sa2,7629
701011003,East Point,2.377,nt,sa2,14
701011004,Fannie Bay - The Gardens,3.9165,nt,sa2,3716
701011005,Larrakeyah,1.9452,nt,sa2,4005
701011006,Ludmilla - The Narrows,5.35,nt,sa2,2631
701011007,Parap,1.1022,nt,sa2,3065
701011008,Stuart Park,1.6351,nt,sa2,4430
701011009,Woolner - Bayview - Winnellie,6.7936,nt,sa2,2914
701021010,Alawa,1.2399,nt,sa2,2201
701021011,Anula,1.3178,nt,sa2,2425
701021012,Berrimah,30.2554,nt,sa2,1354
701021013,Brinkin - Nakara,2.6861,nt,sa2,3682
701021014,Buffalo Creek,23.9105,nt,sa2,0
701021015,Charles Darwin,17.4936,nt,sa2,0
701021016,Coconut Grove,1.4242,nt,sa2,3266
701021017,East Arm,24.3744,nt,sa2,13
701021018,Jingili,1.3163,nt,sa2,1854
701021019,Karama,2.0655,nt,sa2,5173
701021020,Leanyer,2.5017,nt,sa2,4718
701021021,Lyons (NT),7.0409,nt,sa2,6048
701021022,Malak - Marrara,4.8315,nt,sa2,4744
701021023,Millner,1.4677,nt,sa2,2671
701021024,Moil,1.0424,nt,sa2,2053
701021025,Nightcliff,1.4512,nt,sa2,4026
701021026,Rapid Creek,1.9176,nt,sa2,3493
701021027,Tiwi,3.1187,nt,sa2,2659
701021028,Wagaman,0.8378,nt,sa2,2234
701021029,Wanguri,0.8855,nt,sa2,1969
701021030,Wulagi,1.2629,nt,sa2,2500
701031031,Howard Springs,118.021,nt,sa2,7667
701031032,Humpty Doo,157.4161,nt,sa2,9189
701031033,Koolpinyah,1199.6495,nt,sa2,26
701031034,Virginia,54.7363,nt,sa2,3533
701031035,Weddell,1408.495,nt,sa2,4805
701041036,Bakewell,1.3185,nt,sa2,3269
701041037,Driver,1.7157,nt,sa2,3034
701041038,Durack - Marlow Lagoon,11.7191,nt,sa2,4751
701041039,Gray,1.5029,nt,sa2,3437
701041040,Moulden,1.7504,nt,sa2,3158
701041041,Palmerston - North,4.7651,nt,sa2,4569
701041042,Palmerston - South,24.9843,nt,sa2,4947
701041043,Rosebery - Bellamack,3.1751,nt,sa2,7271
701041044,Woodroffe,1.5977,nt,sa2,3405
702011045,Charles,16.693,nt,sa2,4483
702011046,East Side,25.7669,nt,sa2,5517
702011047,Flynn (NT),17.0626,nt,sa2,4754
702011048,Larapinta,58.5557,nt,sa2,5152
702011049,Mount Johns,18.9529,nt,sa2,4018
702011050,Petermann - Simpson,175242.1535,nt,sa2,2752
702011051,Ross,190.6822,nt,sa2,2610
702011052,Sandover - Plenty,129516.4673,nt,sa2,4548
702011053,Tanami,192633.3183,nt,sa2,3172
702011054,Yuendumu - Anmatjere,71845.0771,nt,sa2,2382
702021055,Barkly,303171.9242,nt,sa2,2863
702021056,Tennant Creek,42.0605,nt,sa2,3252
702031057,Alligator,33100.6655,nt,sa2,4779
702031058,Daly,34828.0713,nt,sa2,2036
702031059,Thamarrurr,3373.7078,nt,sa2,2880
702031060,Tiwi Islands,7483.1661,nt,sa2,2753
702031061,West Arnhem,33509.2427,nt,sa2,5454
702041062,Anindilyakwa,2609.0396,nt,sa2,2709
702041063,East Arnhem,30989.9027,nt,sa2,8536
702041064,Nhulunbuy,7.647,nt,sa2,3274
702051065,Elsey,92949.7351,nt,sa2,2619
702051066,Gulf,92275.0274,nt,sa2,4697
702051067,Katherine,7416.9497,nt,sa2,10718
702051068,Victoria River,133608.5533,nt,sa2,2805
801011001,Aranda,1.5631,act,sa2,2467
801011002,Belconnen,4.4261,act,sa2,7544
801011003,Bruce,5.7975,act,sa2,7655
801011004,Charnwood,1.8559,act,sa2,2897
801011005,Cook,1.5831,act,sa2,2820
801011006,Dunlop,3.5908,act,sa2,7200
801011007,Evatt,3.0603,act,sa2,5351
801011008,Florey,2.7554,act,sa2,4807
801011009,Flynn (ACT),2.0955,act,sa2,3345
801011010,Fraser,2.4751,act,sa2,1972
801011011,Giralang,2.4467,act,sa2,3348
801011012,Gooromon,9.9135,act,sa2,7
801011013,Hawker,1.9563,act,sa2,2989
801011014,Higgins,1.6743,act,sa2,3071
801011015,Holt,3.2956,act,sa2,4619
801011016,Kaleen,6.0268,act,sa2,7434
801011017,Latham,2.7312,act,sa2,3680
801011018,Lawson,3.0845,act,sa2,1754
801011019,Macgregor (ACT),4.2749,act,sa2,7177
801011020,Macquarie,1.7004,act,sa2,2830
801011021,McKellar,1.414,act,sa2,2814
801011022,Melba,2.3073,act,sa2,3205
801011023,Page,1.3225,act,sa2,3156
801011024,Scullin,1.426,act,sa2,3036
801011025,Spence,1.5224,act,sa2,2610
801011026,Weetangera,1.5832,act,sa2,2654
801011111,Molonglo Corridor,24.9139,act,sa2,12
801011112,West Belconnen,11.3504,act,sa2,15
801031031,Hume,8.5832,act,sa2,434
801031032,Kowen,77.047,act,sa2,38
801031113,Canberra East,31.0618,act,sa2,793
801031114,Canberra Airport,5.5374,act,sa2,99
801031115,Majura,89.692,act,sa2,187
801041034,Amaroo,2.5872,act,sa2,5831
801041035,Bonner,2.7559,act,sa2,7241
801041036,Casey,2.6225,act,sa2,6526
801041037,Crace,1.6518,act,sa2,5148
801041038,Forde,1.9171,act,sa2,4593
801041039,Franklin,2.2966,act,sa2,7344
801041040,Gungahlin,4.5642,act,sa2,6507
801041043,Hall,2.8593,act,sa2,276
801041044,Harrison,2.9168,act,sa2,8775
801041045,Mitchell,7.3847,act,sa2,4
801041046,Ngunnawal,4.1591,act,sa2,11214
801041047,Nicholls,6.7016,act,sa2,6933
801041048,Palmerston,1.9481,act,sa2,5589
801041116,Gungahlin - East,17.2008,act,sa2,0
801041117,Gungahlin - West,14.7676,act,sa2,0
801041118,Jacka,2.917,act,sa2,735
801041119,Kenny,6.1708,act,sa2,9
801041120,Moncrieff,1.9172,act,sa2,2788
801041121,Taylor,3.0387,act,sa2,0
801041122,Throsby,1.4795,act,sa2,253
801051049,Acton,2.7374,act,sa2,2235
801051050,Ainslie,3.5405,act,sa2,5380
801051051,Braddon,1.4078,act,sa2,6107
801051053,Civic,1.4309,act,sa2,4836
801051054,Dickson,1.5779,act,sa2,2390
801051055,Downer,1.6342,act,sa2,3890
801051056,Hackett,1.9498,act,sa2,3121
801051057,Lyneham,5.4776,act,sa2,5613
801051058,O'Connor (ACT),4.9286,act,sa2,5868
801051060,Turner,1.5377,act,sa2,4358
801051061,Watson,3.6743,act,sa2,6112
801051123,Black Mountain,6.7267,act,sa2,0
801051124,Campbell,3.1593,act,sa2,3609
801051125,Duntroon,2.4118,act,sa2,1975
801051126,Parkes (ACT) - North,1.0976,act,sa2,4
801051127,Reid,0.9367,act,sa2,1706
801051128,Russell,0.4939,act,sa2,3
801061062,Deakin,3.5714,act,sa2,2988
801061063,Forrest,1.5901,act,sa2,1778
801061064,Griffith (ACT),2.7559,act,sa2,5064
801061066,Lake Burley Griffin,6.1594,act,sa2,0
801061067,Narrabundah,4.0907,act,sa2,6204
801061068,Parkes (ACT) - South,1.8118,act,sa2,5
801061069,Red Hill (ACT),4.8606,act,sa2,3159
801061070,Yarralumla,7.2105,act,sa2,3084
801061129,Barton,1.1901,act,sa2,1586
801061130,Fyshwick,9.7669,act,sa2,59
801061131,Kingston (ACT),1.4038,act,sa2,5693
801071071,Banks,2.2533,act,sa2,4926
801071072,Bonython,2.9045,act,sa2,3786
801071073,Calwell,3.8922,act,sa2,5749
801071074,Chisholm,3.1046,act,sa2,5167
801071075,Conder,4.5237,act,sa2,4978
801071076,Fadden,3.1064,act,sa2,2930
801071077,Gilmore,2.0454,act,sa2,2757
801071078,Gordon (ACT),4.4416,act,sa2,7583
801071079,Gowrie (ACT),1.9317,act,sa2,3099
801071080,Greenway,5.307,act,sa2,2439
801071081,Isabella Plains,2.495,act,sa2,4402
801071082,Kambah,11.3361,act,sa2,14863
801071083,Macarthur,1.3014,act,sa2,1425
801071084,Monash,3.4119,act,sa2,5374
801071085,Mount Taylor,10.9052,act,sa2,3
801071086,Oxley (ACT),1.0865,act,sa2,1669
801071087,Richardson,2.2371,act,sa2,3015
801071088,Theodore,3.1353,act,sa2,3789
801071089,Tuggeranong,75.6837,act,sa2,22
801071090,Wanniassa,5.3975,act,sa2,7482
801071132,Tuggeranong - West,9.2083,act,sa2,15
801081091,Chapman,1.8558,act,sa2,2712
801081092,Duffy,2.7964,act,sa2,3175
801081093,Fisher,1.5822,act,sa2,2989
801081094,Holder,1.8719,act,sa2,2627
801081095,Rivett,1.6106,act,sa2,3232
801081096,Stirling,1.3226,act,sa2,2161
801081097,Waramanga,1.7098,act,sa2,2647
801081098,Weston,3.8462,act,sa2,3668
801081133,Scrivener,1.5532,act,sa2,3
801091099,Chifley,1.5889,act,sa2,2466
801091100,Curtin,4.8079,act,sa2,5343
801091101,Farrer,2.0687,act,sa2,3344
801091102,Garran,2.6965,act,sa2,3647
801091103,Hughes,1.7894,act,sa2,3012
801091104,Isaacs,3.0881,act,sa2,2405
801091105,Lyons (ACT),2.2619,act,sa2,3193
801091106,Mawson,2.1128,act,sa2,3343
801091107,O'Malley,2.6068,act,sa2,1059
801091108,Pearce,1.7032,act,sa2,2633
801091109,Phillip,2.5749,act,sa2,3700
801091110,Torrens,1.3013,act,sa2,2187
801101134,Arboretum,6.0368,act,sa2,8
801101135,Coombs,2.3179,act,sa2,2940
801101136,Denman Prospect,4.7437,act,sa2,247
801101137,Molonglo,2.1894,act,sa2,0
801101138,Molonglo - North,10.5912,act,sa2,5
801101139,Wright,1.2716,act,sa2,3504
801111140,ACT - South West,416.6124,act,sa2,585
801111141,Namadgi,1202.893,act,sa2,39
901011001,Christmas Island,136.1356,oth,sa2,1928
901021002,Cocos (Keeling) Islands,13.7163,oth,sa2,538
901031003,Jervis Bay,67.8134,oth,sa2,404
901041004,Norfolk Island,38.6509,oth,sa2,1756
